time_unit,group_type,group,feature,n,missing_pct,pearson_target,spearman_target,pearson_log_target,spearman_log_target,abs_spearman_log_target,feature_group
weekly,season_group,dry,Red_SWIR1_median_week,328,0.696577243293247,0.25195199936878887,0.2224836019426643,0.2023187131266793,0.2224836019426643,0.2224836019426643,spectral
weekly,season_group,dry,lon_first,1081,0.0,0.057241970172463415,0.21262732178696073,0.07936202621814245,0.21262945976536632,0.21262945976536632,static
weekly,season_group,dry,MNDWI_median_week,328,0.696577243293247,0.2373935329361503,0.18552182689851382,0.1788944010533359,0.18552182689851382,0.18552182689851382,spectral
weekly,season_group,dry,s2_available,1081,0.0,0.14811129774423806,0.17552281671975653,0.176402454015293,0.17551959745243426,0.17551959745243426,spectral
weekly,season_group,dry,B11_median_week,328,0.696577243293247,-0.18411508374604774,-0.15572084782522058,-0.14723043584856185,-0.15572084782522058,0.15572084782522058,spectral
weekly,season_group,dry,B12_median_week,328,0.696577243293247,-0.17898781794753785,-0.15357035826647683,-0.14709235141273677,-0.15357035826647683,0.15357035826647683,spectral
weekly,season_group,dry,doy_sin,1081,0.0,0.14144288413365771,0.15253964452111463,0.16524511935432684,0.15253665364469027,0.15253665364469027,season
weekly,season_group,dry,week_sin,1081,0.0,0.141947020603555,0.1383540128911325,0.1612247420648382,0.13835186728387056,0.13835186728387056,season
weekly,season_group,dry,NDCI_median_week,328,0.696577243293247,-0.1173643352107152,-0.134120272381303,-0.13601783982463955,-0.134120272381303,0.134120272381303,spectral
weekly,season_group,dry,NDVI_median_week,328,0.696577243293247,-0.1132704313558084,-0.11797573413857006,-0.08524836076630006,-0.11797573413857006,0.11797573413857006,spectral
