station_id,target_date,input_start,input_end,baseline,y_true,split
SON_DOC,2021-05-10,2021-04-10,2021-05-09,,5.599999904632568,train
SON_DOC,2021-05-11,2021-04-11,2021-05-10,,5.300000190734863,train
SON_DOC,2021-05-19,2021-04-19,2021-05-18,,3.5,train
SON_DOC,2021-05-20,2021-04-20,2021-05-19,,2.799999952316284,train
SON_DOC,2021-05-21,2021-04-21,2021-05-20,,4.199999809265137,train
SON_DOC,2021-05-26,2021-04-26,2021-05-25,,4.699999809265137,train
SON_DOC,2021-05-27,2021-04-27,2021-05-26,,3.299999952316284,train
SON_DOC,2021-05-28,2021-04-28,2021-05-27,,3.0,train
SON_DOC,2021-05-31,2021-05-01,2021-05-30,,1.5,train
TAN_AN,2020-02-02,2020-01-03,2020-02-01,,4.099999904632568,train
TAN_AN,2020-02-03,2020-01-04,2020-02-02,,4.0,train
TAN_AN,2020-02-07,2020-01-08,2020-02-06,,6.099999904632568,train
TAN_AN,2020-02-08,2020-01-09,2020-02-07,,6.699999809265137,train
TAN_AN,2020-02-10,2020-01-11,2020-02-09,,7.599999904632568,train
TAN_AN,2020-02-11,2020-01-12,2020-02-10,,8.600000381469727,train
TAN_AN,2020-02-12,2020-01-13,2020-02-11,,8.199999809265137,train
TAN_AN,2020-02-16,2020-01-17,2020-02-15,,6.699999809265137,train
TAN_AN,2020-02-17,2020-01-18,2020-02-16,,5.400000095367432,train
TAN_AN,2020-02-20,2020-01-21,2020-02-19,,7.800000190734863,train
TAN_AN,2020-02-21,2020-01-22,2020-02-20,,8.100000381469727,train
TAN_AN,2020-02-24,2020-01-25,2020-02-23,,8.199999809265137,train
TAN_AN,2020-02-25,2020-01-26,2020-02-24,,8.300000190734863,train
TAN_AN,2020-02-28,2020-01-29,2020-02-27,,7.599999904632568,train
TAN_AN,2020-02-29,2020-01-30,2020-02-28,,7.199999809265137,train
TAN_AN,2020-03-03,2020-02-02,2020-03-02,,5.599999904632568,train
TAN_AN,2020-03-04,2020-02-03,2020-03-03,,5.900000095367432,train
